restaurant_name,restaurant_type,rate_out_of_5,num_of_ratings,avg_cost_two_people,online_order,table_booking,cuisines_type,area,local_address,orders,revenue,cost,profit,profit_margin
Afoozoo - Ginger Hotel,Casual Dining,3.5,40,800.0,No,No,"North Indian, Chinese",Brookefield,Whitefield,3.5,2800.0,1959.9999999999998,840.0000000000002,30.00000000000001
Afrina's Kitchen,"Takeaway, Delivery",3.4,9,250.0,Yes,No,"Fast Food, Desserts",Frazer Town,Kammanahalli,3.4,850.0,595.0,255.0,30.0
Agarwal Food Service,Delivery,3.5,16,400.0,Yes,No,"North Indian, Chinese, Biryani",HSR,HSR,3.5,1400.0,979.9999999999999,420.0000000000001,30.00000000000001
Agent Jack's Bar,Bar,4.0,377,1300.0,No,Yes,"Continental, North Indian, Italian",Kalyan Nagar,Kalyan Nagar,4.0,5200.0,3639.9999999999995,1560.0000000000005,30.00000000000001
Agraharaa,Quick Bites,2.8,40,150.0,No,No,South Indian,Koramangala 4th Block,Koramangala 6th Block,2.8,420.0,294.0,126.0,30.0
Agraharam Meal,"Takeaway, Delivery",3.7,61,300.0,No,No,"North Indian, South Indian",Marathahalli,Kaggadasapura,3.7,1110.0,777.0,333.0,30.0
Aha Juice Bar,Beverage Shop,3.6,13,200.0,No,No,"Beverages, Fast Food",Bannerghatta Road,BTM,3.6,720.0,503.99999999999994,216.00000000000006,30.00000000000001
Ahaan Restaurant,Delivery,2.8,76,300.0,Yes,No,"North Indian, Chinese",Frazer Town,RT Nagar,2.8,840.0,588.0,252.0,30.0
AhimsaAmrit Green Cafe,Casual Dining,3.4,9,800.0,No,No,"Healthy Food, Salad, Continental",Indiranagar,Indiranagar,3.4,2720.0,1903.9999999999998,816.0000000000002,30.00000000000001
Ahmad's Chicken Hut,Quick Bites,3.2,9,200.0,No,No,"North Indian, Chinese",Kalyan Nagar,Banaswadi,3.2,640.0,448.0,192.0,30.0
Ahmed's Little Hut,Quick Bites,2.8,40,250.0,Yes,No,Fast Food,Bannerghatta Road,BTM,2.8,700.0,489.99999999999994,210.00000000000006,30.00000000000001
Ahmeds Takeaway Restaurant,"Takeaway, Delivery",2.8,40,250.0,No,No,"North Indian, Chinese",Frazer Town,Frazer Town,2.8,700.0,489.99999999999994,210.00000000000006,30.00000000000001
Aioli,Casual Dining,4.2,783,1400.0,No,Yes,"Mediterranean, Continental, Italian, Salad",Kalyan Nagar,Kalyan Nagar,4.2,5880.0,4116.0,1764.0,30.0
Airlines Hotel,Quick Bites,4.0,867,400.0,Yes,No,"South Indian, North Indian, Street Food",Brigade Road,Lavelle Road,4.0,1600.0,1120.0,480.0,30.0
Aishwarya,Dhaba,3.3,6,450.0,No,No,"Chinese, North Indian",Whitefield,Whitefield,3.3,1485.0,1039.5,445.5,30.0
Aishwarya Parkland,Casual Dining,2.9,59,500.0,No,No,"Chinese, North Indian",Bannerghatta Road,Bannerghatta Road,2.9,1450.0,1014.9999999999999,435.0000000000001,30.00000000000001
Aishwarya Sweets,Sweet Shop,3.6,24,250.0,Yes,No,"Mithai, Street Food",Malleshwaram,Rajajinagar,3.6,900.0,630.0,270.0,30.0
Aishwarya Uphar,Quick Bites,2.8,40,150.0,No,No,"South Indian, North Indian",Brigade Road,Ulsoor,2.8,420.0,294.0,126.0,30.0
Ajwa Thalassery Biryani,Quick Bites,3.9,42,500.0,Yes,Yes,"Biryani, South Indian",Bellandur,Sarjapur Road,3.9,1950.0,1365.0,585.0,30.0
Akkad Bakkad,Casual Dining,3.9,72,600.0,Yes,Yes,"North Indian, Chinese",Electronic City,Electronic City,3.9,2340.0,1638.0,702.0,30.0
AKS Family Dhaba And Restaurant,Quick Bites,3.6,40,500.0,Yes,No,"North Indian, Mughlai, South Indian",Marathahalli,Marathahalli,3.6,1800.0,1260.0,540.0,30.0
Akshara,Casual Dining,3.8,42,700.0,Yes,No,"North Indian, South Indian, Chinese",Electronic City,Electronic City,3.8,2660.0,1861.9999999999998,798.0000000000002,30.00000000000001
Akshatha Nati Style,Quick Bites,3.7,20,500.0,No,No,"South Indian, Chinese, North Indian",Rajajinagar,Vijay Nagar,3.7,1850.0,1295.0,555.0,30.0
Akshaya Bar And Restaurant,"Casual Dining, Bar",2.8,40,600.0,Yes,No,"North Indian, South Indian, Chinese, Fast Food","Byresandra,Tavarekere,Madiwala",Koramangala 1st Block,2.8,1680.0,1176.0,504.0,30.0
AKSHAYA BIRYANI,Quick Bites,3.6,20,300.0,Yes,No,"Biryani, North Indian",Bellandur,Sarjapur Road,3.6,1080.0,756.0,324.0,30.0
Akshaya Deluxe,Casual Dining,4.0,336,500.0,Yes,No,"North Indian, Chinese, Seafood, Biryani",New BEL Road,New BEL Road,4.0,2000.0,1400.0,600.0,30.0
Akshaya Donne Biriyani,Quick Bites,3.0,39,300.0,Yes,No,"Biryani, South Indian, Kebab",JP Nagar,JP Nagar,3.0,900.0,630.0,270.0,30.0
Akshaya Family Restaurant,Quick Bites,3.2,4,150.0,Yes,No,"South Indian, North Indian",Kalyan Nagar,Banaswadi,3.2,480.0,336.0,144.0,30.0
Akshaya Grand,Casual Dining,3.4,29,750.0,Yes,No,North Indian,"Byresandra,Tavarekere,Madiwala",BTM,3.4,2550.0,1785.0,765.0,30.0
Akshaya Sambrama Veg Restaurant,Quick Bites,3.2,13,200.0,No,No,"South Indian, Chinese",Church Street,Vasanth Nagar,3.2,640.0,448.0,192.0,30.0
Akss - India Reimagined,Casual Dining,4.2,258,1800.0,No,Yes,"Modern Indian, North Indian",Malleshwaram,Sadashiv Nagar,4.2,7560.0,5292.0,2268.0,30.0
Al Amal Cafe,"Cafe, Quick Bites",4.0,74,300.0,No,No,"Cafe, Fast Food",Kalyan Nagar,Kammanahalli,4.0,1200.0,840.0,360.0,30.0
Al Amanah Cafe,Quick Bites,4.4,1413,300.0,Yes,No,"Middle Eastern, Fast Food, Rolls",Frazer Town,Kammanahalli,4.4,1320.0,923.9999999999999,396.0000000000001,30.00000000000001
Al Ameen Rolls Corner,Quick Bites,3.7,16,200.0,No,No,Rolls,Kalyan Nagar,Kammanahalli,3.7,740.0,518.0,222.0,30.0
Al Barack Cafetaria,Quick Bites,3.6,20,300.0,No,No,Arabian,Kalyan Nagar,Banaswadi,3.6,1080.0,756.0,324.0,30.0
Al Daaz,Casual Dining,4.2,567,550.0,Yes,No,"North Indian, Continental, BBQ",Bellandur,HSR,4.2,2310.0,1617.0,693.0,30.0
Al Diwan Biryanis And More,"Takeaway, Delivery",3.2,12,300.0,Yes,No,Biryani,Jayanagar,Basavanagudi,3.2,960.0,672.0,288.0,30.0
Al Ghani Resetaurant,Quick Bites,3.3,4,400.0,No,No,"Mughlai, Biryani",Kammanahalli,Kammanahalli,3.3,1320.0,923.9999999999999,396.0000000000001,30.00000000000001
Al Habibi Restaurant,Quick Bites,3.5,17,300.0,Yes,No,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM,3.5,1050.0,735.0,315.0,30.0
Al Hayath,Quick Bites,3.5,16,200.0,No,No,"North Indian, Chinese",Koramangala 5th Block,BTM,3.5,700.0,489.99999999999994,210.00000000000006,30.00000000000001
Al Hayath Ambur Biryani,Quick Bites,3.3,9,200.0,No,No,Biryani,Koramangala 4th Block,Ejipura,3.3,660.0,461.99999999999994,198.00000000000006,30.00000000000001
Al Karim,Casual Dining,3.7,90,400.0,No,No,"Mughlai, North Indian, Biryani, Chinese",Kammanahalli,Kalyan Nagar,3.7,1480.0,1036.0,444.0,30.0
Al Khaleej Snacks Corner,Quick Bites,2.8,40,200.0,No,No,"Lebanese, Fast Food, Beverages",Basavanagudi,Jayanagar,2.8,560.0,392.0,168.0,30.0
Al Khansah,Casual Dining,3.9,370,550.0,Yes,No,"Biryani, Mughlai, Chinese, North Indian, Kebab",Bellandur,Bellandur,3.9,2145.0,1501.5,643.5,30.0
Al Khwaja,Casual Dining,3.0,13,400.0,No,No,"North Indian, Chinese",Bellandur,Bellandur,3.0,1200.0,840.0,360.0,30.0
Al Madhina Roll House,Quick Bites,3.4,6,300.0,No,No,"North Indian, Chinese",Kammanahalli,Kalyan Nagar,3.4,1020.0,714.0,306.0,30.0
Al Madina Family Restaurant,Quick Bites,2.8,40,500.0,No,No,"North Indian, South Indian, Arabian",Basavanagudi,City Market,2.8,1400.0,979.9999999999999,420.0000000000001,30.00000000000001
Al Madina Roll House,Quick Bites,3.6,16,150.0,Yes,No,Biryani,Kalyan Nagar,Kalyan Nagar,3.6,540.0,378.0,162.0,30.0
Al Manar,Quick Bites,2.8,40,400.0,No,No,"South Indian, North Indian, Chinese",Koramangala 7th Block,Wilson Garden,2.8,1120.0,784.0,336.0,30.0
Al Noor,Quick Bites,3.7,21,350.0,No,No,"North Indian, Chinese, Arabian, Rolls",Brigade Road,Shivajinagar,3.7,1295.0,906.4999999999999,388.5000000000001,30.00000000000001
Al Sadique,Quick Bites,3.9,185,450.0,Yes,No,"North Indian, Mughlai, Chinese, Rolls",Rajajinagar,Magadi Road,3.9,1755.0,1228.5,526.5,30.0
Al Sadique Restaurant,Quick Bites,3.4,32,350.0,No,No,"Mughlai, North Indian, Street Food",MG Road,Frazer Town,3.4,1190.0,833.0,357.0,30.0
Al Swaad Take Away,Quick Bites,3.1,12,350.0,Yes,No,"North Indian, South Indian, Arabian",Brigade Road,Richmond Road,3.1,1085.0,759.5,325.5,30.0
Al Taj Fast Food,Quick Bites,3.2,4,600.0,Yes,No,"Fast Food, North Indian, South Indian, Chinese",Rajajinagar,Vijay Nagar,3.2,1920.0,1344.0,576.0,30.0
Al Zaiqa Hotel,Quick Bites,3.4,14,200.0,Yes,No,"Chinese, South Indian, Fast Food",Marathahalli,Marathahalli,3.4,680.0,475.99999999999994,204.00000000000006,30.00000000000001
Alampur Bar And Restaurant,Casual Dining,3.7,42,900.0,Yes,No,"Chinese, South Indian, North Indian",Brigade Road,Race Course Road,3.7,3330.0,2331.0,999.0,30.0
Alankar Restaurant,Casual Dining,2.8,40,800.0,No,No,"South Indian, North Indian, Chinese",Marathahalli,Marathahalli,2.8,2240.0,1568.0,672.0,30.0
Alankrutha,Casual Dining,3.8,260,500.0,Yes,No,"Andhra, Biryani, North Indian, Chinese",Koramangala 5th Block,BTM,3.8,1900.0,1330.0,570.0,30.0
Alba - JW Marriott Bengaluru,Fine Dining,4.4,561,4000.0,No,Yes,Italian,Church Street,Lavelle Road,4.4,17600.0,12320.0,5280.0,30.0
Al-Badia Restaurant,Casual Dining,4.2,89,700.0,No,No,Arabian,Kalyan Nagar,Kammanahalli,4.2,2940.0,2058.0,882.0,30.0
Al-Baik Kabab Corner,Quick Bites,3.2,25,350.0,Yes,No,"Kebab, Biryani",Malleshwaram,Yeshwantpur,3.2,1120.0,784.0,336.0,30.0
Al-Baik Tandoori Restaurant,Quick Bites,3.6,113,450.0,Yes,No,"North Indian, Chinese, Arabian, Biryani, Rolls",Frazer Town,Nagawara,3.6,1620.0,1134.0,486.0,30.0
Al-Bek,Casual Dining,3.9,682,650.0,Yes,No,"North Indian, Mughlai, Chinese, Seafood","Byresandra,Tavarekere,Madiwala",Jayanagar,3.9,2535.0,1774.5,760.5,30.0
Albert Bakery,Bakery,4.3,346,150.0,No,No,"Bakery, Fast Food",Frazer Town,Frazer Town,4.3,645.0,451.49999999999994,193.50000000000006,30.00000000000001
Alchemy - The Chancery Pavilion,"Microbrewery, Casual Dining",4.3,446,2000.0,No,Yes,Modern Indian,Brigade Road,Residency Road,4.3,8600.0,6020.0,2580.0,30.0
Alchemy Coffee Roasters,Cafe,4.2,704,500.0,No,No,Cafe,Basavanagudi,Jayanagar,4.2,2100.0,1470.0,630.0,30.0
Alfa Family Restaurant,Casual Dining,3.0,27,400.0,No,No,"North Indian, Arabian, Chinese",Basavanagudi,Wilson Garden,3.0,1200.0,840.0,360.0,30.0
Alfresco by Bene -Sheraton Grand Bangalore Hotel at...,"Bar, Casual Dining",3.7,77,2000.0,No,Yes,Continental,Malleshwaram,Malleshwaram,3.7,7400.0,5180.0,2220.0,30.0
Ali Snacks Point,Quick Bites,3.4,5,150.0,Yes,No,"Chinese, Momos",Malleshwaram,Malleshwaram,3.4,510.0,357.0,153.0,30.0
Alibaba Cafe and Restaurant,Casual Dining,2.9,55,700.0,No,No,"Arabian, Middle Eastern",Kammanahalli,Kalyan Nagar,2.9,2030.0,1421.0,609.0,30.0
Alibi - Maya International Hotel,Casual Dining,1.8,224,1200.0,No,No,"North Indian, Continental, Chinese",Brigade Road,Church Street,1.8,2160.0,1512.0,648.0,30.0
AlienSip,Beverage Shop,3.6,11,200.0,Yes,No,Juices,Bannerghatta Road,BTM,3.6,720.0,503.99999999999994,216.00000000000006,30.00000000000001
Alif Restaurant,Casual Dining,3.6,26,600.0,Yes,No,"North Indian, Chinese",Bannerghatta Road,JP Nagar,3.6,2160.0,1512.0,648.0,30.0
Aligarh House,Delivery,4.4,98,400.0,Yes,No,"North Indian, Biryani, Awadhi, Mughlai","Byresandra,Tavarekere,Madiwala",Koramangala,4.4,1760.0000000000002,1232.0,528.0000000000002,30.00000000000001
Alikemom,"Takeaway, Delivery",2.8,40,300.0,Yes,No,North Indian,Electronic City,Electronic City,2.8,840.0,588.0,252.0,30.0
All Aromas,Quick Bites,2.8,40,400.0,Yes,No,"North Indian, Biryani",Basavanagudi,Jayanagar,2.8,1120.0,784.0,336.0,30.0
All Saints Bakery,Bakery,3.6,23,200.0,No,No,Bakery,Brigade Road,Brigade Road,3.6,720.0,503.99999999999994,216.00000000000006,30.00000000000001
All Shook Up,"Dessert Parlor, Beverage Shop",3.6,34,300.0,Yes,No,"Desserts, Beverages",Brookefield,Marathahalli,3.6,1080.0,756.0,324.0,30.0
All Shook Up!,"Dessert Parlor, Beverage Shop",3.6,19,300.0,Yes,No,"Desserts, Beverages",Malleshwaram,Rajajinagar,3.6,1080.0,756.0,324.0,30.0
Allahabadi Tadaka,Casual Dining,2.9,46,250.0,No,No,North Indian,Indiranagar,Domlur,2.9,725.0,507.49999999999994,217.50000000000006,30.00000000000001
Allana Kabab,Quick Bites,3.3,4,200.0,No,No,North Indian,Church Street,Richmond Road,3.3,660.0,461.99999999999994,198.00000000000006,30.00000000000001
Alloro - The Oterra,Fine Dining,4.0,63,2500.0,No,Yes,Italian,Electronic City,Electronic City,4.0,10000.0,7000.0,3000.0,30.0
Al-Madina,"Takeaway, Delivery",3.3,8,500.0,No,No,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM,3.3,1650.0,1155.0,495.0,30.0
Al-Madina Restaurant,Casual Dining,3.4,22,400.0,No,No,"Arabian, North Indian, Chinese, Kerala",Basavanagudi,City Market,3.4,1360.0,951.9999999999999,408.0000000000001,30.00000000000001
Al-Marhaba Restaurant,Quick Bites,2.8,40,400.0,Yes,No,"Arabian, Chinese, North Indian, Rolls, Momos",Bannerghatta Road,BTM,2.8,1120.0,784.0,336.0,30.0
Al-Noor Restaurant,Quick Bites,2.8,40,400.0,Yes,No,"Chinese, North Indian, Mughlai",Kalyan Nagar,Nagawara,2.8,1120.0,784.0,336.0,30.0
Alpha - House of Biryani & Tandoor,Casual Dining,3.3,387,800.0,Yes,No,"Biryani, North Indian, Chinese",Brookefield,Whitefield,3.3,2640.0,1847.9999999999998,792.0000000000002,30.00000000000001
Al-Sidique,Quick Bites,4.0,314,400.0,Yes,No,"North Indian, Chinese",Rajajinagar,Vijay Nagar,4.0,1600.0,1120.0,480.0,30.0
alt,"Bar, Lounge",4.1,821,1900.0,No,Yes,Finger Food,Whitefield,Whitefield,4.1,7789.999999999999,5452.999999999999,2337.0,30.000000000000004
Altaf's Chillies Restaurant,Casual Dining,3.8,229,500.0,Yes,No,"North Indian, Chinese",Frazer Town,Frazer Town,3.8,1900.0,1330.0,570.0,30.0
Altaj Restaurant,Casual Dining,3.3,6,700.0,No,No,"North Indian, Chinese",Malleshwaram,Rajajinagar,3.3,2310.0,1617.0,693.0,30.0
Al-Taj Restaurant,Casual Dining,3.3,10,600.0,Yes,No,"South Indian, North Indian, Chinese",Rajajinagar,Rajajinagar,3.3,1980.0,1386.0,594.0,30.0
Alter Ego D'Deli,Cafe,3.8,140,650.0,Yes,No,"Cafe, Continental, Italian, Burger, Pizza, Salad, Steak",Kalyan Nagar,Kalyan Nagar,3.8,2470.0,1729.0,741.0,30.0
Alto Vino - Bengaluru Marriott Hotel Whitefield,Fine Dining,4.3,263,3000.0,No,Yes,"Italian, Salad",Brookefield,Whitefield,4.3,12900.0,9030.0,3870.0,30.0
AM WOW,Beverage Shop,3.4,6,100.0,Yes,No,Beverages,Banashankari,Jayanagar,3.4,340.0,237.99999999999997,102.00000000000003,30.00000000000001
Amadora Gourmet Ice Cream & Sorbet,Dessert Parlor,2.8,40,500.0,No,No,Desserts,Brookefield,Whitefield,2.8,1400.0,979.9999999999999,420.0000000000001,30.00000000000001
Amande Patisserie,Bakery,4.0,73,300.0,Yes,No,"Bakery, French, Desserts",Banashankari,Basavanagudi,4.0,1200.0,840.0,360.0,30.0
Amanthrana Gardenia,Casual Dining,3.8,107,800.0,Yes,No,"North Indian, Andhra, BBQ, Seafood, Chinese",Brookefield,Brookefield,3.8,3040.0,2128.0,912.0,30.0
Amantrana,Casual Dining,3.2,15,800.0,No,No,"North Indian, South Indian",Rajajinagar,Magadi Road,3.2,2560.0,1792.0,768.0,30.0
Amar Kolkata,Quick Bites,3.2,4,300.0,No,No,"Bengali, North Indian, Chinese",Indiranagar,Old Airport Road,3.2,960.0,672.0,288.0,30.0
Amara Food Point,"Takeaway, Delivery",3.3,4,250.0,No,No,South Indian,"Byresandra,Tavarekere,Madiwala",BTM,3.3,825.0,577.5,247.5,30.0
Amaravathi Bar & Restaurant,"Casual Dining, Bar",3.7,43,400.0,No,No,"North Indian, Chinese, Seafood","Byresandra,Tavarekere,Madiwala",Jayanagar,3.7,1480.0,1036.0,444.0,30.0
Amaravathi Mess,Quick Bites,3.6,108,400.0,Yes,No,"Andhra, Biryani",Electronic City,Electronic City,3.6,1440.0,1007.9999999999999,432.0000000000001,30.00000000000001
Amaravati,Quick Bites,3.6,39,400.0,No,No,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM,3.6,1440.0,1007.9999999999999,432.0000000000001,30.00000000000001
Amaravati - Pure Veg Restaurant,Quick Bites,3.5,93,350.0,Yes,No,"South Indian, North Indian, Chinese",Marathahalli,Kaggadasapura,3.5,1225.0,857.5,367.5,30.0
Amaravati Authentic Andhra Restaurant,Casual Dining,3.0,148,600.0,Yes,No,"Andhra, Chinese, North Indian, Biryani",Brookefield,Brookefield,3.0,1800.0,1260.0,540.0,30.0
Amaravati Food Court,Quick Bites,3.3,7,300.0,Yes,No,Kerala,Whitefield,Whitefield,3.3,990.0,693.0,297.0,30.0
Amaravati Grand,Casual Dining,3.3,7,550.0,No,No,"Chinese, Andhra, Mangalorean",Jayanagar,BTM,3.3,1815.0,1270.5,544.5,30.0
Amazing Blue Pub,Pub,3.4,10,900.0,No,No,Finger Food,Malleshwaram,Seshadripuram,3.4,3060.0,2142.0,918.0,30.0
Ambara Gardenia,Casual Dining,3.8,256,800.0,Yes,Yes,"Andhra, North Indian, Chinese, Seafood","Byresandra,Tavarekere,Madiwala",Bannerghatta Road,3.8,3040.0,2128.0,912.0,30.0
Ambarsaria,Casual Dining,2.7,57,800.0,No,No,North Indian,New BEL Road,New BEL Road,2.7,2160.0,1512.0,648.0,30.0
Amber Rush by The Pool,"Bar, Casual Dining",3.9,140,1500.0,No,No,"North Indian, Chinese, Continental",Brookefield,Marathahalli,3.9,5850.0,4094.9999999999995,1755.0000000000005,30.00000000000001
Amber Rush Restobar,Pub,4.1,93,1000.0,No,Yes,"Continental, Chinese, Fast Food",Brigade Road,Residency Road,4.1,4100.0,2870.0,1230.0,30.0
Ambika Biryani Corner,Quick Bites,3.5,37,300.0,No,No,Biryani,Rajajinagar,Rajajinagar,3.5,1050.0,735.0,315.0,30.0
Ambika Vegetarian Hotel,Casual Dining,3.7,31,500.0,No,No,"North Indian, Fast Food",Malleshwaram,Rajajinagar,3.7,1850.0,1295.0,555.0,30.0
Ambujam's Chettinad Mess,"Quick Bites, Mess",3.2,27,400.0,Yes,No,"South Indian, Chettinad",Kammanahalli,Banaswadi,3.2,1280.0,896.0,384.0,30.0
Ambur Azad Darbar,Quick Bites,3.1,6,250.0,No,No,"North Indian, Fast Food, Biryani",Jayanagar,BTM,3.1,775.0,542.5,232.5,30.0
Ambur Biriyani,Quick Bites,3.2,4,200.0,No,No,Biryani,Indiranagar,Old Airport Road,3.2,640.0,448.0,192.0,30.0
Ambur Biriyani Centre,Quick Bites,3.2,6,150.0,No,No,Biryani,Sarjapur Road,Bellandur,3.2,480.0,336.0,144.0,30.0
Ambur Biriyani Classic,Casual Dining,3.3,136,700.0,Yes,No,"Biryani, South Indian, North Indian",Electronic City,Electronic City,3.3,2310.0,1617.0,693.0,30.0
Ambur Biriyani Point,Quick Bites,3.6,26,150.0,No,No,Biryani,"Byresandra,Tavarekere,Madiwala",BTM,3.6,540.0,378.0,162.0,30.0
Ambur Biriyani Zone,Quick Bites,3.2,4,200.0,No,No,"Biryani, Kebab",Kammanahalli,Kammanahalli,3.2,640.0,448.0,192.0,30.0
Ambur Biryani,Quick Bites,3.2,5,450.0,No,No,"South Indian, Fast Food",HSR,HSR,3.2,1440.0,1007.9999999999999,432.0000000000001,30.00000000000001
Ambur Biryani Hotel,Quick Bites,3.2,13,200.0,No,No,Biryani,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block,3.2,640.0,448.0,192.0,30.0
Ambur Biryani Mess,Mess,3.4,18,250.0,No,No,Biryani,Koramangala 4th Block,Koramangala 6th Block,3.4,850.0,595.0,255.0,30.0
Ambur Biryani Point,Quick Bites,3.3,8,150.0,No,No,Biryani,Bellandur,Sarjapur Road,3.3,495.0,346.5,148.5,30.0
Ambur Chicken Biryani,Quick Bites,3.1,9,250.0,No,No,Biryani,HSR,HSR,3.1,775.0,542.5,232.5,30.0
Ambur Darbar Biriyani Point,Quick Bites,3.2,24,200.0,Yes,No,Biryani,Malleshwaram,Yeshwantpur,3.2,640.0,448.0,192.0,30.0
Ambur Dum Biriyani,Quick Bites,2.8,40,160.0,No,No,Biryani,Banashankari,Basavanagudi,2.8,448.0,313.59999999999997,134.40000000000003,30.00000000000001
Ambur Dum Biryani,Quick Bites,2.8,40,300.0,No,No,"Biryani, Fast Food",Electronic City,Electronic City,2.8,840.0,588.0,252.0,30.0
Ambur Hot Dum Biriyani,Quick Bites,3.1,6,200.0,No,No,Biryani,Old Airport Road,Jeevan Bhima Nagar,3.1,620.0,434.0,186.0,30.0
Ambur Hot Dum Biryani,Quick Bites,3.0,9,200.0,No,No,Biryani,Marathahalli,Thippasandra,3.0,600.0,420.0,180.0,30.0
Ambur Star Biryani,Quick Bites,3.5,22,200.0,No,No,Biryani,Bellandur,Sarjapur Road,3.5,700.0,489.99999999999994,210.00000000000006,30.00000000000001
Ambur Star Briyani,Casual Dining,3.6,17,500.0,Yes,No,"North Indian, Chinese, Biryani",Indiranagar,Indiranagar,3.6,1800.0,1260.0,540.0,30.0
Ambur Star Dum Biriyani,Quick Bites,3.2,4,200.0,No,No,Biryani,Residency Road,Wilson Garden,3.2,640.0,448.0,192.0,30.0
Ambur Star Dum Biryani,Quick Bites,2.8,40,250.0,No,No,Biryani,Bellandur,Sarjapur Road,2.8,700.0,489.99999999999994,210.00000000000006,30.00000000000001
Ambur Tasty Biriyani,Quick Bites,3.2,4,200.0,No,No,Biryani,HSR,HSR,3.2,640.0,448.0,192.0,30.0
Amchoor,Quick Bites,3.8,38,250.0,Yes,No,"North Indian, Beverages",Marathahalli,Marathahalli,3.8,950.0,665.0,285.0,30.0
Amdo's Corner Tibetan Foods,Quick Bites,4.0,47,250.0,No,No,"Tibetan, Momos",Brigade Road,Richmond Road,4.0,1000.0,700.0,300.0,30.0
American Bites,Quick Bites,2.4,48,450.0,Yes,No,"Fast Food, Burger, Pizza",Frazer Town,Kalyan Nagar,2.4,1080.0,756.0,324.0,30.0
American Desserts,"Takeaway, Delivery",3.6,23,500.0,Yes,No,"Desserts, Bakery",Kalyan Nagar,Banaswadi,3.6,1800.0,1260.0,540.0,30.0
Amexicano,Food Truck,3.8,31,400.0,No,No,"American, Mexican",Indiranagar,East Bangalore,3.8,1520.0,1064.0,456.0,30.0
Amigos Kitchen,Quick Bites,3.7,64,400.0,Yes,No,"Chinese, North Indian, Mexican, Fast Food",Kalyan Nagar,Banaswadi,3.7,1480.0,1036.0,444.0,30.0
Amjad Bhai's Star Hotel - Home Food Only,Quick Bites,2.8,40,300.0,No,No,"North Indian, South Indian","Byresandra,Tavarekere,Madiwala",BTM,2.8,840.0,588.0,252.0,30.0
Ammachide Addukala,Quick Bites,3.5,6,300.0,No,No,Kerala,Bannerghatta Road,Bannerghatta Road,3.5,1050.0,735.0,315.0,30.0
Amma's Biryani & Rice,Quick Bites,2.8,40,300.0,Yes,No,"Biryani, Fast Food",Kalyan Nagar,Kammanahalli,2.8,840.0,588.0,252.0,30.0
Amma's Cafe,Quick Bites,3.2,6,300.0,No,No,Fast Food,HSR,HSR,3.2,960.0,672.0,288.0,30.0
Amma's Pastries,Bakery,3.9,130,400.0,No,No,Bakery,Kalyan Nagar,HBR Layout,3.9,1560.0,1092.0,468.0,30.0
Ammi's Biryani,Casual Dining,2.7,171,500.0,Yes,No,"Biryani, North Indian",Kalyan Nagar,Kalyan Nagar,2.7,1350.0,944.9999999999999,405.0000000000001,30.00000000000001
Ammus Hot N Cool,Quick Bites,3.4,84,300.0,Yes,No,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM,3.4,1020.0,714.0,306.0,30.0
Amnesia - The Poolside Bar,"Casual Dining, Bar",3.7,15,2000.0,No,No,"North Indian, Chinese, Continental",Brigade Road,Residency Road,3.7,7400.0,5180.0,2220.0,30.0
Amoeba Sports Bar,"Lounge, Bar",3.9,568,1000.0,Yes,Yes,"Continental, Chinese",Brookefield,Whitefield,3.9,3900.0,2730.0,1170.0,30.0
Amontron,Casual Dining,3.9,435,650.0,Yes,No,Bengali,Bannerghatta Road,BTM,3.9,2535.0,1774.5,760.5,30.0
Amour Fine Patisserie,"Cafe, Dessert Parlor",4.0,82,500.0,Yes,Yes,"Cafe, Desserts, Continental",HSR,HSR,4.0,2000.0,1400.0,600.0,30.0
Amravathi Restaurants & Caterers,Quick Bites,3.1,6,400.0,No,No,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM,3.1,1240.0,868.0,372.0,30.0
Amrit,Food Court,3.4,24,600.0,No,No,"North Indian, Seafood","Byresandra,Tavarekere,Madiwala",JP Nagar,3.4,2040.0,1428.0,612.0,30.0
Amrita Nadia Sweets,Sweet Shop,3.2,4,400.0,Yes,No,Mithai,New BEL Road,Jalahalli,3.2,1280.0,896.0,384.0,30.0
Amrith Ice Cream,Dessert Parlor,4.1,81,100.0,No,No,Ice Cream,Malleshwaram,Malleshwaram,4.1,409.99999999999994,286.99999999999994,123.0,30.000000000000004
Amritsari Kulcha Bite,Quick Bites,3.9,99,150.0,Yes,No,North Indian,Indiranagar,Ulsoor,3.9,585.0,409.5,175.5,30.0
